Store,Dept,Month,Quarter,Monthly_2010,Monthly_2011,Monthly_2012
29,81,11,4,20398.23,20780.870000000003,16281.308999999988
29,82,11,4,35956.71,39910.91,31652.730799999987
29,83,11,4,2454.8199999999997,2773.1000000000004,2833.48972
29,85,11,4,6548.5,5676.42,5592.108919999994
29,87,11,4,35442.29,41076.97,32559.58496
29,90,11,4,44527.63999999999,43430.399999999994,37069.4684
29,91,11,4,19122.620000000003,16844.68,13721.166359999992
29,92,11,4,109178.97,121012.39,98588.37227999992
29,93,11,4,3997.0499999999997,3520.28,8720.874880000001
29,94,11,4,-2.98,140.9,211.59136
29,95,11,4,113536.15,115485.34,96036.87467999988
29,97,11,4,8000.13,7949.299999999999,8095.9039199999925
29,98,11,4,134.28,730.22,1074.4973999999988
30,1,11,4,50148.83,45289.64,36864.42824000002
30,2,11,4,51808.36,49038.45,39432.54951999999
30,3,11,4,2591.38,2075.73,1596.5629200000024
30,4,11,4,60190.59,53490.33,43605.82164000004
30,5,11,4,1522.56,1641.92,1825.5914399999995
30,6,11,4,113.5,43.78,68.09519999999998
30,7,11,4,1087.9399999999998,1096.5,1191.7364400000004
30,8,11,4,49314.14,44701.11,35854.427440000036
30,9,11,4,178.85000000000002,83.86,303.03020000000004
30,10,11,4,802.98,755.16,807.1262799999997
30,11,11,4,5797.37,3756.1899999999996,3485.9014799999954
30,12,11,4,228.76,293.46,386.32427999999976
30,13,11,4,50029.100000000006,43361.51,35105.78648000002
30,14,11,4,7110.360000000001,6855.96,5835.1377999999995
30,16,11,4,6456.49,3565.62,4217.479000000005
30,18,11,4,1113.91,1541.05,1998.5669199999993
30,20,11,4,12.0,15.12,98.43243999999993
30,21,11,4,7823.68,5076.28,5291.08532
30,25,11,4,112.5,79.06,299.16800000000006
30,28,11,4,637.0,321.75,566.1104399999994
30,31,11,4,439.68,100.98,209.61795999999973
30,32,11,4,44.83,50.0,123.60024000000007
30,38,11,4,247228.44999999998,244580.93000000002,198341.62528
30,40,11,4,95688.63,88809.11,71724.31723999999
30,42,11,4,234.97,265.22,341.65511999999933
30,46,11,4,26209.27,21909.04,18651.367319999983
30,52,11,4,88.3,88.8,56.692719999999895
30,56,11,4,42.0,165.98000000000002,610.2821999999993
30,59,11,4,586.98,131.57,100.9569199999997
30,60,11,4,2763.2,2349.6,2359.38892
30,67,11,4,4815.01,3760.4399999999996,3441.134439999993
30,72,11,4,217.22,119.38,298.7166400000001
30,74,11,4,1590.49,789.56,881.9058800000008
30,79,11,4,22842.789999999997,22430.090000000004,17469.005559999998
30,80,11,4,25315.54,26295.44,21163.510279999995
30,81,11,4,47435.9,38805.7,32570.707839999992
30,82,11,4,17962.46,19856.01,15829.279959999998
30,83,11,4,6556.589999999999,4087.4600000000005,4609.719479999995
30,85,11,4,276.25,200.45000000000002,260.3380400000001
30,87,11,4,1365.63,1060.76,1258.8415599999994
30,90,11,4,135006.6,147298.8,124565.80675999995
30,91,11,4,120357.76,115668.34,95686.70755999992
30,92,11,4,241078.82,245102.0,199885.65832000025
30,93,11,4,95185.38,91692.78,75273.59543999998
30,94,11,4,88669.99,88730.74,74259.92535999994
30,95,11,4,171865.07,163664.66999999998,130811.26163999997
30,96,11,4,80809.31,73490.68,64535.321399999986
30,97,11,4,54035.909999999996,49472.67,40233.96911999998
30,98,11,4,15193.970000000001,15856.169999999998,14668.820799999998
31,1,11,4,72806.98999999999,83659.52,67264.61527999995
31,2,11,4,223148.33000000002,244595.21000000002,193622.1240800003
31,3,11,4,27311.050000000003,27467.449999999997,22401.161440000007
31,4,11,4,142800.74,156200.97,121540.65564000006
31,5,11,4,117210.90999999999,113716.86,92406.95191999996
31,6,11,4,32150.100000000002,23189.33,16473.665319999986
31,7,11,4,100781.72,120278.75,95022.99792000014
31,8,11,4,101364.61,105583.75,86069.68723999997
31,9,11,4,35455.27,34696.42,25574.756119999984
31,10,11,4,71786.08,84102.51000000001,67164.13383999997
31,11,11,4,45817.990000000005,39998.020000000004,32030.279680000058
31,12,11,4,9701.64,10015.98,8584.597039999995
31,13,11,4,172373.63,182514.7,151532.65019999983
31,14,11,4,99555.33,102369.88,84949.15344000008
31,16,11,4,14462.0,12977.099999999999,10408.219159999997
31,17,11,4,36194.09,36543.68,30959.43300000002
31,18,11,4,60775.64,57122.16,44867.134720000045
31,19,11,4,77.0,118.83000000000001,461.7798000000003
31,20,11,4,22543.559999999998,23529.659999999996,18519.12219999999
31,21,11,4,19542.18,19528.86,16724.486959999995
31,22,11,4,40541.0,40437.600000000006,32210.480560000004
31,23,11,4,98145.64,87952.73,70765.60371999996
31,24,11,4,26257.880000000005,22665.219999999998,17796.51032000001
31,25,11,4,39368.159999999996,39305.740000000005,32208.07328000003
31,26,11,4,42681.990000000005,38229.950000000004,30786.70176000003
31,27,11,4,7065.08,8816.82,7595.177
31,28,11,4,4114.28,3955.0199999999995,3504.2755999999954
31,29,11,4,19813.18,22521.309999999998,17674.28655999998
31,30,11,4,9277.58,10678.51,8540.78952
31,31,11,4,11140.2,8649.349999999999,7509.435759999994
31,32,11,4,22640.39,20708.0,16600.147759999996
31,33,11,4,28799.47,23103.480000000003,18826.436399999995
31,34,11,4,60121.25,54124.45,44089.67276000007
31,35,11,4,9747.0,7367.659999999999,7696.741720000007
31,36,11,4,6459.0,5704.34,5362.021439999999
31,37,11,4,13047.089999999998,13498.08,10523.57567999999
31,38,11,4,306766.6,310012.32,258721.92543999996
31,40,11,4,219435.96,227691.58,187637.3515199999
31,41,11,4,5501.5,4535.32,4736.514560000001
31,42,11,4,21994.79,21758.239999999998,17796.4448
31,44,11,4,9273.11,11641.4,9053.043760000008
31,46,11,4,92202.64,97928.42000000001,76809.85443999998
31,49,11,4,29980.270000000004,27727.550000000003,22140.074399999994
31,52,11,4,4656.74,4053.21,3950.151839999999
31,54,11,4,665.12,104.86000000000001,93.06348000000003
31,55,11,4,55008.740000000005,62552.28999999999,49714.50079999997
31,56,11,4,2691.6099999999997,2607.21,2652.4270399999996
31,58,11,4,14635.0,11470.0,9855.847560000006
31,59,11,4,2543.5,1495.9599999999998,1156.2311200000001
31,60,11,4,851.8,1135.2,985.8204800000001
31,67,11,4,22204.42,25169.35,20709.872600000006
31,71,11,4,24646.440000000002,24119.39,19535.425240000015
31,72,11,4,381929.95999999996,428850.38,371809.5780399998
31,74,11,4,64065.399999999994,64680.65,54012.45163999989
31,79,11,4,142001.96000000002,145323.47,118161.61628000005
31,80,11,4,76681.9,78374.54000000001,64199.87083999994
31,81,11,4,97558.18,106511.79,86852.42876000002
31,82,11,4,63892.3,69993.44,58162.586640000016
31,83,11,4,27556.52,29726.6,24831.22468
31,85,11,4,4955.29,4347.62,4027.731680000001
31,87,11,4,29305.06,36125.380000000005,32075.55348000004
31,90,11,4,325602.94999999995,394541.45,338768.76663999964
31,91,11,4,271581.49,284921.58,238214.56215999968
31,92,11,4,562937.74,616669.75,527818.6801199993
31,93,11,4,249494.12000000002,272469.39,224983.4141199999
31,94,11,4,249109.77000000002,263646.5,215272.91983999993
31,95,11,4,388671.14,423765.47,393513.7027600002
31,96,11,4,132410.82,128917.04000000001,109270.27163999986
31,97,11,4,122222.67,126904.78000000001,106788.35563999989
31,98,11,4,47114.11,52993.45,46602.34567999998
31,99,11,4,0.0,975.06,1151.0208400000008
32,1,11,4,82773.12,104415.45000000001,84667.37127999999
32,2,11,4,191679.2,196730.59999999998,160884.95244000005
32,3,11,4,43398.490000000005,45646.600000000006,38274.58516000003
32,4,11,4,115087.48999999999,123100.57,98887.61196000018
32,5,11,4,147769.59999999998,158541.68,116184.13428000016
32,6,11,4,35490.69,25285.91,19254.96840000001
32,7,11,4,144225.75,148579.86,118289.63964000011
32,8,11,4,100471.64,99160.47,81551.91959999995
32,9,11,4,51746.229999999996,62530.62000000001,50454.86408
32,10,11,4,109632.78,100885.32,81158.85639999999
32,11,11,4,71529.03,69777.08,59043.95567999995
32,12,11,4,11309.6,10461.39,8209.62884
32,13,11,4,122057.07,122128.12,97743.89988000011
32,14,11,4,91518.41,94982.4,77863.57183999996
32,16,11,4,14328.269999999999,13721.58,11682.213879999994
32,17,11,4,55754.07,55787.78,43955.35708
32,18,11,4,67734.52,65188.009999999995,51095.45047999998
32,19,11,4,7775.74,6273.23,5784.43844
32,20,11,4,19004.89,20743.64,16631.998679999982
32,21,11,4,21888.31,22137.899999999998,17532.13171999999
32,22,11,4,52862.19,47117.71,39079.269279999964
32,23,11,4,79764.13,92410.26000000001,78146.00855999999
32,24,11,4,22400.050000000003,26487.22,22565.36523999999
32,25,11,4,38759.5,34950.96000000001,29758.573679999998
32,26,11,4,34685.57,33157.6,28626.166600000008
32,27,11,4,6014.04,7752.75,6539.313799999996
32,28,11,4,3762.24,3945.44,3820.8855999999946
32,29,11,4,15532.210000000001,16117.69,13131.432359999993
32,30,11,4,6510.3,7436.47,6493.299800000001
32,31,11,4,10630.83,9079.43,8083.906080000001
32,32,11,4,17930.16,20434.620000000003,17370.440199999997
32,33,11,4,24528.940000000002,21843.989999999998,18442.532999999985
32,34,11,4,42599.79,43489.310000000005,35684.509959999996
32,35,11,4,8178.11,8353.93,7366.953599999994
32,36,11,4,4754.5,4684.2300000000005,4147.88896
32,37,11,4,15133.27,12961.41,9997.111239999995
32,38,11,4,213433.37,256077.56,223233.01827999984
32,40,11,4,223717.01,234229.43,188659.51000000004
32,41,11,4,11381.17,11430.7,9450.982160000016
32,42,11,4,23337.25,25446.0,22603.39328
32,44,11,4,19183.55,20588.97,16414.322799999987
32,45,11,4,25.38,11.94,31.987640000000027
32,46,11,4,92327.14,97216.18999999999,75921.24711999997
32,49,11,4,18098.29,17263.0,13438.102039999998
32,52,11,4,11994.24,11790.1,9613.751479999988
32,54,11,4,390.78000000000003,41.52,89.06639999999996
32,55,11,4,78530.32,91806.81,75944.66780000002
32,56,11,4,3871.66,4007.2799999999997,4245.072559999995
32,58,11,4,5691.0,8245.0,7217.822279999995
32,59,11,4,5925.4,2982.7400000000002,2659.7645999999963
32,60,11,4,3387.9999999999995,2939.2,2764.76168
32,67,11,4,30510.01,32613.03,26506.83007999997
32,71,11,4,19763.47,25005.57,20201.38532000002
32,72,11,4,344076.62,356126.69,289086.8045600004
32,74,11,4,59371.42,61483.69,49134.92740000001
32,79,11,4,60673.68,61200.58,48914.891240000004
32,80,11,4,65596.73,67847.07,57595.865359999996
32,81,11,4,67499.17,66601.34,56957.33431999999
32,82,11,4,68467.92,78291.23999999999,64109.15908000003
32,83,11,4,13676.53,13194.18,10836.167959999997
32,85,11,4,11434.97,8483.779999999999,7452.422079999987
32,87,11,4,23477.780000000002,28608.3,27303.213680000033
32,90,11,4,259443.52000000002,279687.56999999995,242711.76827999944
32,91,11,4,189656.13999999998,196643.81,164553.68500000003
32,92,11,4,445681.77,493062.11,463758.52824000065
32,93,11,4,127197.68,137315.75,116646.71391999997
32,94,11,4,176135.88,188075.42999999996,153302.85388
32,95,11,4,310760.97,321862.29,263973.70636
32,96,11,4,9254.14,8773.4,8355.846480000006
32,97,11,4,69940.47,69633.01,59003.35995999995
32,98,11,4,36247.55,35224.979999999996,28576.632040000022
32,99,11,4,0.0,2575.0,3821.243320000003
33,1,11,4,7119.320000000001,13583.07,12040.265640000005
33,2,11,4,27773.579999999998,28710.469999999998,24154.80816
33,3,11,4,704.94,913.46,1114.0060000000005
33,4,11,4,25703.53,26586.84,22021.54376000001
33,5,11,4,799.76,140.0,600.0328000000003
33,7,11,4,1059.95,1007.0,1227.2654400000004
33,8,11,4,12373.8,15377.47,12103.12172
33,9,11,4,0.0,0.07999999999999874,223.19468
33,10,11,4,230.77999999999997,338.59999999999997,467.78435999999937
33,11,11,4,827.8899999999999,455.38,710.5406799999994
33,12,11,4,31.59,96.38,122.92823999999976
33,13,11,4,25563.36,29154.460000000003,23890.376640000024
33,14,11,4,7696.66,4707.629999999999,4813.806199999996
33,16,11,4,1111.9,1015.92,1001.1453200000011
33,17,11,4,1831.4099999999999,1055.41,1065.8881999999999
33,18,11,4,689.77,126.76999999999998,727.4804800000001
33,20,11,4,69.0,166.88,191.2384799999997
33,21,11,4,1031.26,763.03,654.0727999999999
33,22,11,4,18.5,97.5,199.0016799999999
33,23,11,4,0.0,0.0,36.04031999999996
33,25,11,4,107.5,9.92,28.220719999999996
33,26,11,4,657.75,3098.81,3217.81364
33,31,11,4,0.0,0.0,159.55747999999988
33,32,11,4,0.0,0.0,126.28575999999981
33,38,11,4,37223.450000000004,59932.68,54640.488239999955
33,40,11,4,22935.160000000003,25603.72,22792.25328000002
33,41,11,4,0.0,51.0,54.759360000000015
33,42,11,4,224.94,168.06000000000003,312.6971999999999
33,44,11,4,0.25,0.0,11.750199999999994
33,46,11,4,8190.969999999999,6805.62,7149.205439999998
33,49,11,4,0.0,0.0,51.348839999999996
33,52,11,4,23.29,66.4,71.12096000000001
33,55,11,4,127.9,108.88,64.91407999999994
33,60,11,4,387.20000000000005,316.8,358.28912000000014
33,67,11,4,2058.09,2061.79,2468.2639199999967
33,74,11,4,1150.8600000000001,1215.1799999999998,1271.397120000001
33,79,11,4,40251.240000000005,41866.2,33607.33379999998
33,80,11,4,35814.4,29883.67,25165.776839999995
33,81,11,4,32425.91,34012.82,28993.926000000003
33,82,11,4,10535.77,12803.13,10322.021360000004
33,83,11,4,7422.43,6424.5,6259.519920000001
33,87,11,4,1705.3799999999999,1896.3,1831.436479999998
33,90,11,4,94694.85,97510.44999999998,79731.43983999998
33,91,11,4,32926.03,35919.67,28926.78856000003
33,92,11,4,139255.4,139269.24,117121.86179999991
33,93,11,4,108807.75,99492.79999999999,83033.41707999993
33,94,11,4,108399.42000000001,92892.09000000001,77175.96244000002
33,95,11,4,91522.87000000001,101213.53,83117.75375999999
33,96,11,4,36561.66,44592.06,35152.96108000003
33,97,11,4,20607.94,19045.629999999997,17808.24399999998
33,98,11,4,34787.82,34744.95,28835.39020000001
34,1,11,4,84090.01999999999,88358.56,74263.03811999997
34,2,11,4,140368.47,142116.3,116580.44636000006
34,3,11,4,24904.9,24961.97,20294.233160000007
34,4,11,4,86186.62,88452.45999999999,74239.44248
34,5,11,4,146285.4,139160.22,106803.31075999988
34,6,11,4,23716.35,19024.86,13398.281719999979
34,7,11,4,92938.65,108026.87,88477.23512000007
34,8,11,4,114187.64000000001,109233.46,91032.41632000009
34,9,11,4,69745.31,75833.92,64054.548240000026
34,10,11,4,66230.23999999999,68562.38,58570.35068000002
34,11,11,4,74068.7,63378.17,50573.17836000005
34,12,11,4,21799.94,19190.6,15169.919479999995
34,13,11,4,97907.18,91396.99,74007.66308000006
34,14,11,4,59058.41,58096.97,45705.43624000005
34,16,11,4,19218.370000000003,22114.47,16261.585760000005
34,17,11,4,28706.1,31273.23,26048.561720000005
34,18,11,4,44505.99,46934.33,38585.469559999976
34,19,11,4,185.0,-24.76,1499.9841600000007
34,20,11,4,11742.380000000001,12434.98,9943.317280000008
34,21,11,4,19393.86,19864.83,17263.31943999999
34,22,11,4,33226.52,32836.97,27020.291360000003
34,23,11,4,79299.88,68313.39000000001,56181.018080000016
34,24,11,4,18483.0,17437.47,13929.189719999997
34,25,11,4,27317.28,24036.13,19684.270839999997
34,26,11,4,27921.31,24107.29,19568.696119999993
34,27,11,4,4143.18,4371.93,4169.20112
34,28,11,4,1895.6699999999998,1305.4599999999998,1376.0467599999993
34,29,11,4,10759.3,13267.36,10537.61528
34,30,11,4,5780.360000000001,7241.86,6362.502160000003
34,31,11,4,3637.8999999999996,3529.46,2815.237839999999
34,32,11,4,17716.920000000002,21166.37,18345.997759999977
34,33,11,4,19441.57,17100.27,13070.837239999993
34,34,11,4,41740.25,30019.07,25203.53448000002
34,35,11,4,8412.0,5251.799999999999,5482.345680000008
34,36,11,4,4902.97,4646.679999999999,4434.944120000002
34,37,11,4,9352.73,9341.74,8593.234880000007
34,38,11,4,208364.68,187272.96,148881.5848400001
34,40,11,4,166444.00999999998,159873.62,132485.70988000004
34,41,11,4,556.0,3772.0,3727.1600399999943
34,42,11,4,16881.25,17025.96,13568.868919999994
34,44,11,4,14342.119999999999,15211.64,12385.787359999995
34,46,11,4,69342.83000000002,67267.5,56677.93019999995
34,48,11,4,3608.0,3350.0,4593.517039999994
34,49,11,4,14569.45,10539.219999999998,8868.432719999993
34,52,11,4,6301.139999999999,6239.389999999999,6034.767999999998
34,54,11,4,129.18,31.5,55.29671999999996
34,55,11,4,74952.75,88526.15,72863.41967999998
34,56,11,4,1539.19,1169.6100000000001,993.8195600000001
34,59,11,4,4257.82,2148.6200000000003,1620.0017600000003
34,60,11,4,105.6,457.6,396.57212
34,65,11,4,194507.24,131189.68,105983.18712
34,67,11,4,21582.39,24548.2,20197.064039999994
34,71,11,4,10002.32,11250.5,9181.04616
34,72,11,4,246854.18,270209.65,227676.70976000023
34,74,11,4,33519.13,33560.05,27714.886439999995
34,79,11,4,59000.11,59491.490000000005,46698.920720000046
34,80,11,4,46863.38,49352.07000000001,39312.71859999998
34,81,11,4,61165.0,65616.21,55850.47407999998
34,82,11,4,59637.75,70939.01000000001,59068.11763999993
34,83,11,4,7946.889999999999,9436.66,8719.441480000007
34,85,11,4,9552.890000000001,7018.57,7303.098880000002
34,87,11,4,20514.55,23416.85,17335.878999999983
34,90,11,4,183714.06,209324.39,164710.18323999998
34,91,11,4,130589.23,138527.72,115355.33895999985
34,92,11,4,306718.64,333648.68,273550.82872000005
34,93,11,4,125581.31,140382.61,119114.17607999992
34,94,11,4,130663.57,141569.72999999998,120205.85731999986
34,95,11,4,254340.37,276717.39,229231.91231999997
34,96,11,4,78952.13999999998,92877.62,79810.02919999993
34,97,11,4,66983.58,68518.81,57130.85592000001
34,98,11,4,37400.84,40136.770000000004,30421.209360000008
34,99,11,4,0.0,3550.0,3606.0271599999965
35,1,11,4,63381.04,54917.229999999996,44574.808160000044
35,2,11,4,156750.76,159354.87,127344.96287999995
35,3,11,4,32020.14,26876.66,23676.25928000002
35,4,11,4,70879.20999999999,64571.22,51461.028240000036
35,5,11,4,178139.97999999998,186669.75,149412.84231999994
35,6,11,4,59684.58,44144.45,34835.410480000035
35,7,11,4,178604.40999999997,181282.99,160125.06751999984
35,8,11,4,73582.73000000001,62967.51,49818.91144000001
35,9,11,4,45059.65,33908.53,25373.275999999983
35,10,11,4,55326.74,57157.02,44426.55631999997
35,11,11,4,63513.149999999994,46607.36,38187.00972000002
35,12,11,4,7805.77,6875.84,6063.653679999997
35,13,11,4,128253.41,104591.71999999999,91616.82660000012
35,14,11,4,145617.21,129442.78,104438.83031999996
35,16,11,4,2432.0299999999997,1958.4100000000003,1729.7328800000028
35,17,11,4,82042.2,70222.23,58280.380519999984
35,18,11,4,82534.04,92628.8,78028.41156000002
35,19,11,4,0.0,0.0,242.57543999999928
35,20,11,4,54683.68000000001,44980.36,36836.95668000002
35,21,11,4,15730.07,14623.510000000002,11596.112279999988
35,22,11,4,97806.85,86273.1,73111.99059999996
35,23,11,4,180239.32,161412.12,133016.81532000002
35,24,11,4,47399.17,40793.97,32764.073320000036
35,25,11,4,57573.759999999995,59281.91,46519.11140000005
35,26,11,4,61564.32000000001,55147.020000000004,44459.38556000003
35,27,11,4,7580.99,7798.88,6579.220640000002
35,28,11,4,4692.01,3604.1099999999997,3147.685999999997
35,29,11,4,39513.57,31457.870000000003,27472.713959999997
35,30,11,4,21082.02,16593.27,14243.624680000012
35,31,11,4,20303.96,13165.09,17871.059720000012
35,32,11,4,33207.42,30578.260000000002,25665.999160000036
35,33,11,4,46929.009999999995,37845.03,29745.843079999977
35,34,11,4,75085.25,73178.92000000001,62803.833399999996
35,35,11,4,15330.0,12284.58,9931.646839999998
35,36,11,4,17994.5,14651.4,12030.248359999996
35,38,11,4,136537.88,132462.27000000002,105994.07660000012
35,40,11,4,132844.45,117314.95999999999,99482.12055999997
35,41,11,4,9999.68,6199.0,6715.108160000004
35,42,11,4,37041.67,23728.03,18720.328840000006
35,44,11,4,8287.29,6661.99,7360.141879999997
35,46,11,4,56536.420000000006,53446.850000000006,43010.180840000015
35,47,11,4,0.0,373.0,615.628
35,49,11,4,4.97,0.0,60.586760000000005
35,52,11,4,8701.51,5878.95,6403.973200000005
35,54,11,4,981.24,172.24,83.69015999999998
35,55,11,4,87471.71,107084.13,88340.28084000002
35,56,11,4,678.0,1062.1100000000001,963.6879200000003
35,58,11,4,15353.0,1515.0,8188.398040000015
35,59,11,4,3123.3900000000003,3931.83,4299.030199999995
35,60,11,4,387.20000000000005,228.8,312.74396
35,67,11,4,19513.829999999998,18610.06,15205.942120000005
35,71,11,4,55395.369999999995,55938.380000000005,43135.02776000003
35,72,11,4,829425.5900000001,928883.8400000001,543190.1411999993
35,74,11,4,92301.18,84729.11,70787.59383999999
35,79,11,4,96169.57999999999,83698.36,70356.99799999999
35,80,11,4,51.00000000000001,340.0,246.1322000000002
35,81,11,4,30247.43,21104.050000000003,22242.952400000002
35,82,11,4,46103.0,37991.94,29808.92591999998
35,83,11,4,12768.16,6159.82,7218.128400000002
35,85,11,4,6807.93,5724.41,5555.888999999991
35,87,11,4,44755.22,47448.560000000005,40929.879519999944
35,90,11,4,49554.88,37144.96,28243.09479999996
35,91,11,4,26388.690000000002,17649.16,14644.41891999998
35,92,11,4,135174.68,115732.62,97538.42499999997
35,93,11,4,4968.63,4012.96,10335.443480000009
35,94,11,4,23.5,6.880000000000001,360.4294000000003
35,95,11,4,159945.03000000003,126104.12999999998,114823.70395999978
35,96,11,4,0.0,0.0,60.51956000000001
35,97,11,4,13351.640000000001,9041.69,9233.671240000005
35,98,11,4,104.68,283.64,431.95072000000073
36,1,11,4,9880.98,12258.36,9500.312720000009
36,2,11,4,56135.54,48148.630000000005,39316.739680000006
36,3,11,4,1139.29,1277.42,2186.865600000001
36,4,11,4,47384.659999999996,36263.67,29207.346839999966
36,5,11,4,3170.12,477.5,1028.3134399999992
36,7,11,4,1724.97,1593.96,1879.810639999999
36,8,11,4,14705.400000000001,12689.59,10371.313199999995
36,9,11,4,0.0,-13.760000000000002,636.627759999999
36,10,11,4,732.39,777.8900000000001,847.5594000000002
36,11,11,4,1107.49,841.2900000000001,932.7330399999995
36,12,11,4,139.39000000000001,155.25,190.2496799999998
36,13,11,4,53815.479999999996,45358.02,38102.98432
36,14,11,4,9867.69,6943.32,7015.856080000005
36,16,11,4,2474.39,1919.7799999999997,1500.6403200000016
36,17,11,4,2980.92,1800.22,1934.0864000000001
36,18,11,4,439.03000000000003,200.36,439.6564
36,20,11,4,151.64,61.94,170.27544
36,21,11,4,867.1300000000001,1004.59,851.9195600000002
36,22,11,4,0.0,0.0,166.43940000000003
36,24,11,4,28.0,0.0,48.09579999999998
36,25,11,4,35.0,23.92,25.110160000000008
36,26,11,4,637.75,2445.2000000000003,2256.6152000000006
36,31,11,4,2.0,0.0,221.60692
36,32,11,4,0.0,0.0,135.5840399999999
36,38,11,4,68179.23999999999,74584.20999999999,60363.71976000002
36,40,11,4,43690.6,39709.37,31110.906920000027
36,42,11,4,337.26,432.24,450.12747999999965
36,44,11,4,0.0,0.0,2.9641599999999997
36,46,11,4,12053.42,7960.09,6686.895040000009
36,49,11,4,0.0,0.0,60.33699999999998
36,60,11,4,563.2,527.2,428.8478800000004
36,67,11,4,2492.77,2159.96,2621.840159999999
36,72,11,4,0.0,0.0,-50.417239999999964
36,74,11,4,2112.18,2119.61,2397.3746799999994
36,79,11,4,73161.79999999999,65123.87,53158.73607999998
36,80,11,4,97904.76000000001,73570.61,61462.70535999995
36,81,11,4,52820.02,42788.06,33825.431719999964
36,82,11,4,17358.35,23817.63,16837.375199999984
36,83,11,4,14256.810000000001,7390.84,9411.134159999994
36,87,11,4,1149.62,1439.88,1533.9120400000015
36,90,11,4,156405.45,125324.22,100851.99635999996
36,91,11,4,43910.88,36115.76,29432.50463999999
36,92,11,4,213514.18000000002,153115.62,128160.46255999981
36,93,11,4,142003.89,81795.14,71833.86544000001
36,94,11,4,201138.07,140400.28,119187.6606799997
36,95,11,4,157796.07,134337.88999999998,115517.1450799998
36,96,11,4,68790.54999999999,63360.68,55710.66639999998
36,97,11,4,29028.32,19835.91,20079.433959999988
36,98,11,4,44747.72,36616.35,30166.349399999963
37,1,11,4,52632.9,59343.41,45609.79236000001
37,2,11,4,63778.99,64975.21,50393.896399999976
37,3,11,4,4558.2,3830.32,3907.7315199999953
37,4,11,4,74063.5,74610.07,64540.17088000008
37,5,11,4,6032.03,5951.58,5457.54624
37,6,11,4,304.68999999999994,214.27,171.19828000000015
37,7,11,4,2888.37,2822.6400000000003,2476.4913999999962
37,8,11,4,66116.70999999999,63229.8,49710.44695999998
37,9,11,4,366.68,371.71,425.75508
37,10,11,4,1312.91,1180.72,1296.866920000002
37,11,11,4,8327.869999999999,7545.709999999999,6971.361800000006
37,12,11,4,524.01,872.47,1079.309440000001
37,13,11,4,69313.19,67883.52,58207.35179999996
37,14,11,4,9883.95,9328.47,8257.596839999995
37,16,11,4,6531.38,6679.43,6313.195720000001
37,17,11,4,1642.47,1274.4299999999998,1466.24152
37,18,11,4,2013.83,2001.19,2046.00508
37,21,11,4,8055.68,7505.25,7010.701680000005
37,22,11,4,0.0,8.5,167.79959999999994
37,23,11,4,0.0,249.73,287.09823999999975
37,25,11,4,194.25,202.22,280.1431599999997
37,27,11,4,0.0,123.05999999999999,146.0906799999999
37,28,11,4,883.16,556.38,459.55151999999987
37,31,11,4,671.98,272.64,614.9523999999994
37,32,11,4,0.0,0.0,269.70244000000014
37,33,11,4,0.0,0.0,23.672599999999996
37,38,11,4,269335.25,250445.37000000002,205404.6104399998
37,40,11,4,107555.8,108784.93000000001,93056.99192000009
37,42,11,4,406.63,521.53,506.1101199999998
37,44,11,4,0.0,0.0,13.091039999999996
37,46,11,4,30752.28,32850.4,26816.33431999997
37,49,11,4,0.0,0.0,86.81695999999984
37,52,11,4,103.93,91.38999999999999,112.83304000000008
37,56,11,4,0.0,1698.4099999999999,3255.3707200000003
37,59,11,4,717.56,356.04999999999995,159.71596000000014
37,60,11,4,3564.0,2965.6,2874.574639999999
37,67,11,4,7718.86,7962.050000000001,7074.632519999996
37,72,11,4,799.22,1182.9199999999998,1368.9042000000009
37,74,11,4,2687.81,2999.53,2893.760560000001
37,79,11,4,31601.649999999998,29943.88,24865.47232000001
37,80,11,4,38997.479999999996,39607.149999999994,32921.297319999976
37,81,11,4,42520.53,42539.65,33827.68115999998
37,82,11,4,19839.9,24625.079999999998,19958.079200000004
37,83,11,4,7705.1,6558.129999999999,6486.63428
37,85,11,4,469.7199999999999,334.06,268.6797200000002
37,87,11,4,3570.56,3792.52,3446.132479999998
37,90,11,4,180712.40999999997,194894.72,168054.37576
37,91,11,4,118338.36,121670.58,99014.93123999983
37,92,11,4,270204.66000000003,276278.64,223133.34972
37,93,11,4,90003.29000000001,90862.58000000002,77244.58003999993
37,94,11,4,118288.06,119373.34999999999,98531.25831999989
37,95,11,4,194926.07,197891.52000000002,170632.03804
37,96,11,4,90319.77,87780.87,75263.90707999993
37,97,11,4,55513.32,56807.29,49634.48647999991
37,98,11,4,26802.0,23386.64,19070.43679999999
37,99,11,4,0.0,0.0,227.98859999999982
38,1,11,4,28118.2,35989.99,32250.575159999986
38,2,11,4,39385.72,42247.9,33895.32044000005
38,3,11,4,1488.58,1255.75,2095.448840000001
38,4,11,4,42190.08,45445.81,38938.85120000001
38,5,11,4,2343.27,2144.86,1953.1743999999987
38,6,11,4,151.46,142.92,123.4973600000001
38,7,11,4,1215.1,1020.5,1396.9372400000002
38,8,11,4,36449.21,38648.55,31523.39700000002
38,9,11,4,200.59,140.93,252.86540000000025
38,10,11,4,1356.59,1363.05,1636.8443200000015
38,11,11,4,2967.99,3932.94,3800.0583999999985
38,12,11,4,131.03,251.60000000000002,292.0784799999997
