Store,Dept,Year,Quarter,Month,Weekly_Sales,Date
1,19,2012,1,2,3901.34,2012-02-01
1,19,2012,1,3,5579.66,2012-03-01
1,19,2012,2,4,3315.96,2012-04-01
1,19,2012,2,5,5482.28,2012-05-01
1,19,2012,2,6,5815.610000000001,2012-06-01
1,19,2012,3,7,4170.969999999999,2012-07-01
1,19,2012,3,8,5197.66,2012-08-01
1,19,2012,3,9,4360.79,2012-09-01
1,19,2012,4,10,5496.63,2012-010-01
1,20,2010,1,2,17459.629999999997,2010-02-01
1,20,2010,1,3,19345.84,2010-03-01
1,20,2010,2,4,16729.15,2010-04-01
1,20,2010,2,5,17916.36,2010-05-01
1,20,2010,2,6,22983.1,2010-06-01
1,20,2010,3,7,24931.5,2010-07-01
1,20,2010,3,8,16803.879999999997,2010-08-01
1,20,2010,3,9,13161.82,2010-09-01
1,20,2010,4,10,17353.28,2010-010-01
1,20,2010,4,11,14950.309999999998,2010-011-01
1,20,2010,4,12,15896.09,2010-012-01
1,20,2011,1,1,11837.61,2011-01-01
1,20,2011,1,2,14918.08,2011-02-01
1,20,2011,1,3,16362.890000000001,2011-03-01
1,20,2011,2,4,15987.490000000002,2011-04-01
1,20,2011,2,5,16620.18,2011-05-01
1,20,2011,2,6,18499.02,2011-06-01
1,20,2011,3,7,22257.85,2011-07-01
1,20,2011,3,8,17756.65,2011-08-01
1,20,2011,3,9,18884.42,2011-09-01
1,20,2011,4,10,12470.199999999999,2011-010-01
1,20,2011,4,11,14409.380000000001,2011-011-01
1,20,2011,4,12,19214.059999999998,2011-012-01
1,20,2012,1,1,15034.669999999998,2012-01-01
1,20,2012,1,2,20283.38,2012-02-01
1,20,2012,1,3,26932.93,2012-03-01
1,20,2012,2,4,16409.05,2012-04-01
1,20,2012,2,5,18976.04,2012-05-01
1,20,2012,2,6,23311.4,2012-06-01
1,20,2012,3,7,17864.79,2012-07-01
1,20,2012,3,8,21278.14,2012-08-01
1,20,2012,3,9,14623.720000000001,2012-09-01
1,20,2012,4,10,13631.82,2012-010-01
1,21,2010,1,2,35185.549999999996,2010-02-01
1,21,2010,1,3,31011.860000000004,2010-03-01
1,21,2010,2,4,38284.86,2010-04-01
1,21,2010,2,5,32201.739999999998,2010-05-01
1,21,2010,2,6,32729.839999999997,2010-06-01
1,21,2010,3,7,40181.29,2010-07-01
1,21,2010,3,8,29228.81,2010-08-01
1,21,2010,3,9,31082.59,2010-09-01
1,21,2010,4,10,37583.85,2010-010-01
1,21,2010,4,11,32065.35,2010-011-01
1,21,2010,4,12,46936.34,2010-012-01
1,21,2011,1,1,27773.35,2011-01-01
1,21,2011,1,2,31143.9,2011-02-01
1,21,2011,1,3,29787.34,2011-03-01
1,21,2011,2,4,36762.66,2011-04-01
1,21,2011,2,5,27990.75,2011-05-01
1,21,2011,2,6,28514.440000000002,2011-06-01
1,21,2011,3,7,35985.549999999996,2011-07-01
1,21,2011,3,8,31426.190000000002,2011-08-01
1,21,2011,3,9,41066.01,2011-09-01
1,21,2011,4,10,33254.6,2011-010-01
1,21,2011,4,11,35505.66,2011-011-01
1,21,2011,4,12,49277.83,2011-012-01
1,21,2012,1,1,28151.45,2012-01-01
1,21,2012,1,2,33743.100000000006,2012-02-01
1,21,2012,1,3,41229.42,2012-03-01
1,21,2012,2,4,31376.9,2012-04-01
1,21,2012,2,5,28991.47,2012-05-01
1,21,2012,2,6,36182.93,2012-06-01
1,21,2012,3,7,26911.87,2012-07-01
1,21,2012,3,8,33326.03,2012-08-01
1,21,2012,3,9,31094.75,2012-09-01
1,21,2012,4,10,30620.15,2012-010-01
1,22,2010,1,2,50017.869999999995,2010-02-01
1,22,2010,1,3,35394.450000000004,2010-03-01
1,22,2010,2,4,32873.22,2010-04-01
1,22,2010,2,5,24810.620000000003,2010-05-01
1,22,2010,2,6,25858.260000000002,2010-06-01
1,22,2010,3,7,32820.71,2010-07-01
1,22,2010,3,8,30686.28,2010-08-01
1,22,2010,3,9,31865.55,2010-09-01
1,22,2010,4,10,36320.229999999996,2010-010-01
1,22,2010,4,11,38914.76,2010-011-01
1,22,2010,4,12,66039.38999999998,2010-012-01
1,22,2011,1,1,29634.239999999998,2011-01-01
1,22,2011,1,2,45821.62,2011-02-01
1,22,2011,1,3,37375.490000000005,2011-03-01
1,22,2011,2,4,33432.5,2011-04-01
1,22,2011,2,5,24964.73,2011-05-01
1,22,2011,2,6,25869.55,2011-06-01
1,22,2011,3,7,31908.619999999995,2011-07-01
1,22,2011,3,8,30052.559999999998,2011-08-01
1,22,2011,3,9,36858.36,2011-09-01
1,22,2011,4,10,30262.69,2011-010-01
1,22,2011,4,11,43193.759999999995,2011-011-01
1,22,2011,4,12,54776.55,2011-012-01
1,22,2012,1,1,29198.709999999995,2012-01-01
1,22,2012,1,2,40981.23,2012-02-01
1,22,2012,1,3,45438.270000000004,2012-03-01
1,22,2012,2,4,26603.93,2012-04-01
1,22,2012,2,5,27878.870000000003,2012-05-01
1,22,2012,2,6,32155.55,2012-06-01
1,22,2012,3,7,26202.010000000002,2012-07-01
1,22,2012,3,8,34286.51,2012-08-01
1,22,2012,3,9,25689.229999999996,2012-09-01
1,22,2012,4,10,33260.57,2012-010-01
1,23,2010,1,2,86139.12,2010-02-01
1,23,2010,1,3,75658.26999999999,2010-03-01
1,23,2010,2,4,97807.82999999999,2010-04-01
1,23,2010,2,5,86265.8,2010-05-01
1,23,2010,2,6,107886.91,2010-06-01
1,23,2010,3,7,105149.7,2010-07-01
1,23,2010,3,8,97536.16,2010-08-01
1,23,2010,3,9,66392.92,2010-09-01
1,23,2010,4,10,95119.67000000001,2010-010-01
1,23,2010,4,11,104221.99999999999,2010-011-01
1,23,2010,4,12,176705.34,2010-012-01
1,23,2011,1,1,68991.8,2011-01-01
1,23,2011,1,2,90353.81,2011-02-01
1,23,2011,1,3,84689.44,2011-03-01
1,23,2011,2,4,99882.37,2011-04-01
1,23,2011,2,5,80482.88,2011-05-01
1,23,2011,2,6,91110.24,2011-06-01
1,23,2011,3,7,92153.89,2011-07-01
1,23,2011,3,8,90486.10999999999,2011-08-01
1,23,2011,3,9,79464.33,2011-09-01
1,23,2011,4,10,76521.66,2011-010-01
1,23,2011,4,11,96161.73,2011-011-01
1,23,2011,4,12,166562.03,2011-012-01
1,23,2012,1,1,60028.45,2012-01-01
1,23,2012,1,2,89788.56,2012-02-01
1,23,2012,1,3,105446.35,2012-03-01
1,23,2012,2,4,83093.12,2012-04-01
1,23,2012,2,5,82723.32,2012-05-01
1,23,2012,2,6,121369.92,2012-06-01
1,23,2012,3,7,77798.63,2012-07-01
1,23,2012,3,8,114954.29999999999,2012-08-01
1,23,2012,3,9,62013.31,2012-09-01
1,23,2012,4,10,79155.44,2012-010-01
1,24,2010,1,2,29320.66,2010-02-01
1,24,2010,1,3,21420.95,2010-03-01
1,24,2010,2,4,28902.899999999998,2010-04-01
1,24,2010,2,5,21040.65,2010-05-01
1,24,2010,2,6,20250.2,2010-06-01
1,24,2010,3,7,26365.03,2010-07-01
1,24,2010,3,8,54878.79,2010-08-01
1,24,2010,3,9,15844.349999999999,2010-09-01
1,24,2010,4,10,28070.36,2010-010-01
1,24,2010,4,11,32342.62,2010-011-01
1,24,2010,4,12,52865.23,2010-012-01
1,24,2011,1,1,18128.21,2011-01-01
1,24,2011,1,2,30653.979999999996,2011-02-01
1,24,2011,1,3,20720.52,2011-03-01
1,24,2011,2,4,25610.7,2011-04-01
1,24,2011,2,5,15081.88,2011-05-01
1,24,2011,2,6,14226.449999999999,2011-06-01
1,24,2011,3,7,17967.28,2011-07-01
1,24,2011,3,8,44552.95,2011-08-01
1,24,2011,3,9,18494.69,2011-09-01
1,24,2011,4,10,22089.14,2011-010-01
1,24,2011,4,11,27926.809999999998,2011-011-01
1,24,2011,4,12,45390.689999999995,2011-012-01
1,24,2012,1,1,14281.39,2012-01-01
1,24,2012,1,2,24873.43,2012-02-01
1,24,2012,1,3,27253.41,2012-03-01
1,24,2012,2,4,20439.75,2012-04-01
1,24,2012,2,5,19471.940000000002,2012-05-01
1,24,2012,2,6,19193.309999999998,2012-06-01
1,24,2012,3,7,20348.0,2012-07-01
1,24,2012,3,8,59809.38999999999,2012-08-01
1,24,2012,3,9,19463.54,2012-09-01
1,24,2012,4,10,27517.53,2012-010-01
1,25,2010,1,2,45368.17,2010-02-01
1,25,2010,1,3,47141.25,2010-03-01
1,25,2010,2,4,62962.4,2010-04-01
1,25,2010,2,5,45728.63,2010-05-01
1,25,2010,2,6,45800.5,2010-06-01
1,25,2010,3,7,45241.219999999994,2010-07-01
1,25,2010,3,8,38925.25,2010-08-01
1,25,2010,3,9,33112.71,2010-09-01
1,25,2010,4,10,48414.090000000004,2010-010-01
1,25,2010,4,11,41539.490000000005,2010-011-01
1,25,2010,4,12,58999.240000000005,2010-012-01
1,25,2011,1,1,26620.39,2011-01-01
1,25,2011,1,2,37472.19,2011-02-01
1,25,2011,1,3,46932.09,2011-03-01
1,25,2011,2,4,52093.14,2011-04-01
1,25,2011,2,5,39288.72,2011-05-01
1,25,2011,2,6,42777.2,2011-06-01
1,25,2011,3,7,43167.8,2011-07-01
1,25,2011,3,8,38359.479999999996,2011-08-01
1,25,2011,3,9,40590.57,2011-09-01
1,25,2011,4,10,37495.47,2011-010-01
1,25,2011,4,11,42263.43,2011-011-01
1,25,2011,4,12,58867.149999999994,2011-012-01
1,25,2012,1,1,25366.4,2012-01-01
1,25,2012,1,2,40133.59,2012-02-01
1,25,2012,1,3,64124.37,2012-03-01
1,25,2012,2,4,48148.130000000005,2012-04-01
1,25,2012,2,5,44467.94,2012-05-01
1,25,2012,2,6,51800.02,2012-06-01
1,25,2012,3,7,37372.009999999995,2012-07-01
1,25,2012,3,8,49324.22,2012-08-01
1,25,2012,3,9,30493.019999999997,2012-09-01
1,25,2012,4,10,41393.88,2012-010-01
1,26,2010,1,2,40876.78,2010-02-01
1,26,2010,1,3,30443.8,2010-03-01
1,26,2010,2,4,42759.91,2010-04-01
1,26,2010,2,5,28814.78,2010-05-01
1,26,2010,2,6,25012.260000000002,2010-06-01
1,26,2010,3,7,28800.879999999997,2010-07-01
1,26,2010,3,8,24312.57,2010-08-01
1,26,2010,3,9,22800.76,2010-09-01
1,26,2010,4,10,38641.8,2010-010-01
1,26,2010,4,11,37686.2,2010-011-01
1,26,2010,4,12,47454.25,2010-012-01
1,26,2011,1,1,19303.03,2011-01-01
1,26,2011,1,2,30717.21,2011-02-01
1,26,2011,1,3,27338.579999999998,2011-03-01
1,26,2011,2,4,31095.32,2011-04-01
1,26,2011,2,5,22993.69,2011-05-01
1,26,2011,2,6,23033.739999999998,2011-06-01
1,26,2011,3,7,24406.3,2011-07-01
1,26,2011,3,8,21035.32,2011-08-01
1,26,2011,3,9,22900.6,2011-09-01
1,26,2011,4,10,32019.809999999998,2011-010-01
1,26,2011,4,11,31280.33,2011-011-01
1,26,2011,4,12,42608.23,2011-012-01
1,26,2012,1,1,17749.66,2012-01-01
1,26,2012,1,2,31047.420000000002,2012-02-01
1,26,2012,1,3,38506.399999999994,2012-03-01
1,26,2012,2,4,27435.34,2012-04-01
1,26,2012,2,5,23599.96,2012-05-01
1,26,2012,2,6,27558.27,2012-06-01
1,26,2012,3,7,19857.48,2012-07-01
1,26,2012,3,8,27159.18,2012-08-01
1,26,2012,3,9,22599.13,2012-09-01
1,26,2012,4,10,35974.62,2012-010-01
1,27,2010,1,2,8793.75,2010-02-01
1,27,2010,1,3,5022.5,2010-03-01
1,27,2010,2,4,5156.54,2010-04-01
1,27,2010,2,5,3928.95,2010-05-01
1,27,2010,2,6,3603.9900000000002,2010-06-01
1,27,2010,3,7,4287.01,2010-07-01
1,27,2010,3,8,5921.42,2010-08-01
1,27,2010,3,9,3219.2699999999995,2010-09-01
1,27,2010,4,10,6235.9,2010-010-01
1,27,2010,4,11,7112.700000000001,2010-011-01
1,27,2010,4,12,14404.89,2010-012-01
1,27,2011,1,1,5801.54,2011-01-01
1,27,2011,1,2,6870.880000000001,2011-02-01
1,27,2011,1,3,5267.7699999999995,2011-03-01
1,27,2011,2,4,5376.860000000001,2011-04-01
1,27,2011,2,5,3750.67,2011-05-01
1,27,2011,2,6,3240.8100000000004,2011-06-01
1,27,2011,3,7,3447.79,2011-07-01
1,27,2011,3,8,4871.84,2011-08-01
1,27,2011,3,9,4194.18,2011-09-01
1,27,2011,4,10,5733.27,2011-010-01
1,27,2011,4,11,7586.169999999999,2011-011-01
1,27,2011,4,12,16598.440000000002,2011-012-01
1,27,2012,1,1,5830.83,2012-01-01
1,27,2012,1,2,8605.09,2012-02-01
1,27,2012,1,3,7109.360000000001,2012-03-01
1,27,2012,2,4,4402.73,2012-04-01
1,27,2012,2,5,3617.13,2012-05-01
1,27,2012,2,6,4927.08,2012-06-01
1,27,2012,3,7,4191.34,2012-07-01
1,27,2012,3,8,6967.77,2012-08-01
1,27,2012,3,9,3914.01,2012-09-01
1,27,2012,4,10,6582.42,2012-010-01
1,28,2010,1,2,4091.8100000000004,2010-02-01
1,28,2010,1,3,3373.0099999999998,2010-03-01
1,28,2010,2,4,4048.0400000000004,2010-04-01
1,28,2010,2,5,2335.25,2010-05-01
1,28,2010,2,6,1941.93,2010-06-01
1,28,2010,3,7,2241.6800000000003,2010-07-01
1,28,2010,3,8,1985.63,2010-08-01
1,28,2010,3,9,2049.6600000000003,2010-09-01
1,28,2010,4,10,4013.62,2010-010-01
1,28,2010,4,11,3754.12,2010-011-01
1,28,2010,4,12,4365.530000000001,2010-012-01
1,28,2011,1,1,3029.24,2011-01-01
1,28,2011,1,2,3020.25,2011-02-01
1,28,2011,1,3,2541.28,2011-03-01
1,28,2011,2,4,3023.49,2011-04-01
1,28,2011,2,5,1968.61,2011-05-01
1,28,2011,2,6,1588.1,2011-06-01
1,28,2011,3,7,1884.5900000000001,2011-07-01
1,28,2011,3,8,1345.98,2011-08-01
1,28,2011,3,9,2208.69,2011-09-01
1,28,2011,4,10,2265.38,2011-010-01
1,28,2011,4,11,2929.1899999999996,2011-011-01
1,28,2011,4,12,3978.1300000000006,2011-012-01
1,28,2012,1,1,2374.2200000000003,2012-01-01
1,28,2012,1,2,2897.06,2012-02-01
1,28,2012,1,3,2764.2400000000002,2012-03-01
1,28,2012,2,4,1971.85,2012-04-01
1,28,2012,2,5,1712.29,2012-05-01
1,28,2012,2,6,1973.3000000000002,2012-06-01
1,28,2012,3,7,1316.0499999999997,2012-07-01
1,28,2012,3,8,1514.7199999999998,2012-08-01
1,28,2012,3,9,1671.3600000000001,2012-09-01
1,28,2012,4,10,2637.0,2012-010-01
1,29,2010,1,2,27660.760000000002,2010-02-01
1,29,2010,1,3,18075.809999999998,2010-03-01
1,29,2010,2,4,20405.420000000002,2010-04-01
1,29,2010,2,5,18794.71,2010-05-01
1,29,2010,2,6,16692.14,2010-06-01
1,29,2010,3,7,23597.21,2010-07-01
1,29,2010,3,8,21051.17,2010-08-01
1,29,2010,3,9,16329.83,2010-09-01
1,29,2010,4,10,20569.64,2010-010-01
1,29,2010,4,11,21956.12,2010-011-01
1,29,2010,4,12,41836.840000000004,2010-012-01
1,29,2011,1,1,17444.039999999997,2011-01-01
1,29,2011,1,2,24569.530000000002,2011-02-01
1,29,2011,1,3,18292.18,2011-03-01
1,29,2011,2,4,20584.65,2011-04-01
1,29,2011,2,5,17557.49,2011-05-01
1,29,2011,2,6,15145.83,2011-06-01
1,29,2011,3,7,17992.300000000003,2011-07-01
1,29,2011,3,8,15797.79,2011-08-01
1,29,2011,3,9,16402.45,2011-09-01
1,29,2011,4,10,15692.96,2011-010-01
1,29,2011,4,11,19531.55,2011-011-01
1,29,2011,4,12,40461.76,2011-012-01
1,29,2012,1,1,15383.810000000001,2012-01-01
1,29,2012,1,2,25861.92,2012-02-01
1,29,2012,1,3,22849.489999999998,2012-03-01
1,29,2012,2,4,14702.01,2012-04-01
1,29,2012,2,5,16496.64,2012-05-01
1,29,2012,2,6,18534.08,2012-06-01
1,29,2012,3,7,14706.36,2012-07-01
1,29,2012,3,8,20666.550000000003,2012-08-01
1,29,2012,3,9,13885.89,2012-09-01
1,29,2012,4,10,15569.82,2012-010-01
1,30,2010,1,2,20168.98,2010-02-01
1,30,2010,1,3,14528.5,2010-03-01
1,30,2010,2,4,21077.28,2010-04-01
1,30,2010,2,5,17424.190000000002,2010-05-01
1,30,2010,2,6,15791.02,2010-06-01
1,30,2010,3,7,18979.620000000003,2010-07-01
1,30,2010,3,8,17859.52,2010-08-01
1,30,2010,3,9,13460.5,2010-09-01
1,30,2010,4,10,15836.28,2010-010-01
1,30,2010,4,11,11397.52,2010-011-01
1,30,2010,4,12,15126.52,2010-012-01
1,30,2011,1,1,10838.5,2011-01-01
1,30,2011,1,2,16719.65,2011-02-01
1,30,2011,1,3,18339.640000000003,2011-03-01
1,30,2011,2,4,20496.32,2011-04-01
1,30,2011,2,5,14140.74,2011-05-01
1,30,2011,2,6,14421.800000000001,2011-06-01
1,30,2011,3,7,18709.440000000002,2011-07-01
1,30,2011,3,8,13089.27,2011-08-01
1,30,2011,3,9,13288.869999999999,2011-09-01
1,30,2011,4,10,11228.460000000001,2011-010-01
1,30,2011,4,11,10438.3,2011-011-01
1,30,2011,4,12,12059.3,2011-012-01
1,30,2012,1,1,9643.3,2012-01-01
1,30,2012,1,2,14017.08,2012-02-01
1,30,2012,1,3,18989.449999999997,2012-03-01
1,30,2012,2,4,13230.94,2012-04-01
1,30,2012,2,5,13434.539999999999,2012-05-01
1,30,2012,2,6,16501.16,2012-06-01
1,30,2012,3,7,11557.960000000001,2012-07-01
1,30,2012,3,8,16604.260000000002,2012-08-01
1,30,2012,3,9,8819.130000000001,2012-09-01
1,30,2012,4,10,10169.15,2012-010-01
1,31,2010,1,2,12002.630000000001,2010-02-01
1,31,2010,1,3,8899.0,2010-03-01
1,31,2010,2,4,7461.43,2010-04-01
1,31,2010,2,5,7054.39,2010-05-01
1,31,2010,2,6,6619.64,2010-06-01
1,31,2010,3,7,10616.83,2010-07-01
1,31,2010,3,8,27930.780000000002,2010-08-01
1,31,2010,3,9,9190.400000000001,2010-09-01
1,31,2010,4,10,9631.9,2010-010-01
1,31,2010,4,11,9398.8,2010-011-01
1,31,2010,4,12,19370.85,2010-012-01
1,31,2011,1,1,10405.779999999999,2011-01-01
1,31,2011,1,2,10930.369999999999,2011-02-01
1,31,2011,1,3,8850.14,2011-03-01
1,31,2011,2,4,9006.83,2011-04-01
1,31,2011,2,5,6849.18,2011-05-01
1,31,2011,2,6,4948.24,2011-06-01
1,31,2011,3,7,12647.650000000001,2011-07-01
1,31,2011,3,8,27379.21,2011-08-01
1,31,2011,3,9,7548.26,2011-09-01
1,31,2011,4,10,5814.07,2011-010-01
1,31,2011,4,11,6387.85,2011-011-01
1,31,2011,4,12,15589.910000000002,2011-012-01
1,31,2012,1,1,7222.2,2012-01-01
1,31,2012,1,2,7547.290000000001,2012-02-01
1,31,2012,1,3,9588.08,2012-03-01
1,31,2012,2,4,5003.13,2012-04-01
1,31,2012,2,5,5056.99,2012-05-01
1,31,2012,2,6,6579.69,2012-06-01
1,31,2012,3,7,10097.85,2012-07-01
1,31,2012,3,8,27091.410000000003,2012-08-01
1,31,2012,3,9,5416.62,2012-09-01
1,31,2012,4,10,6282.860000000001,2012-010-01
1,32,2010,1,2,54998.450000000004,2010-02-01
1,32,2010,1,3,29720.03,2010-03-01
1,32,2010,2,4,38284.58,2010-04-01
1,32,2010,2,5,39638.01,2010-05-01
1,32,2010,2,6,29806.789999999997,2010-06-01
1,32,2010,3,7,31699.89,2010-07-01
1,32,2010,3,8,23431.93,2010-08-01
1,32,2010,3,9,26725.51,2010-09-01
1,32,2010,4,10,32302.17,2010-010-01
1,32,2010,4,11,31296.89,2010-011-01
1,32,2010,4,12,95827.92000000001,2010-012-01
1,32,2011,1,1,21817.81,2011-01-01
1,32,2011,1,2,49423.13,2011-02-01
1,32,2011,1,3,28996.21,2011-03-01
1,32,2011,2,4,32837.56,2011-04-01
1,32,2011,2,5,37878.38,2011-05-01
1,32,2011,2,6,27636.239999999998,2011-06-01
1,32,2011,3,7,32142.32,2011-07-01
1,32,2011,3,8,20007.440000000002,2011-08-01
1,32,2011,3,9,36987.79,2011-09-01
1,32,2011,4,10,24989.34,2011-010-01
1,32,2011,4,11,28366.54,2011-011-01
1,32,2011,4,12,89052.97,2011-012-01
1,32,2012,1,1,21836.1,2012-01-01
1,32,2012,1,2,54735.03,2012-02-01
1,32,2012,1,3,36530.54,2012-03-01
1,32,2012,2,4,26523.649999999998,2012-04-01
1,32,2012,2,5,37997.83,2012-05-01
1,32,2012,2,6,31632.700000000004,2012-06-01
1,32,2012,3,7,23921.620000000003,2012-07-01
1,32,2012,3,8,31542.04,2012-08-01
1,32,2012,3,9,21143.28,2012-09-01
1,32,2012,4,10,23250.89,2012-010-01
1,33,2010,1,2,29499.320000000003,2010-02-01
1,33,2010,1,3,23400.77,2010-03-01
1,33,2010,2,4,28564.77,2010-04-01
1,33,2010,2,5,22857.44,2010-05-01
1,33,2010,2,6,21454.15,2010-06-01
1,33,2010,3,7,25455.49,2010-07-01
1,33,2010,3,8,47755.340000000004,2010-08-01
1,33,2010,3,9,15487.8,2010-09-01
1,33,2010,4,10,25499.07,2010-010-01
1,33,2010,4,11,31051.14,2010-011-01
1,33,2010,4,12,47231.89000000001,2010-012-01
1,33,2011,1,1,15381.89,2011-01-01
1,33,2011,1,2,26327.39,2011-02-01
1,33,2011,1,3,20126.32,2011-03-01
1,33,2011,2,4,23476.119999999995,2011-04-01
1,33,2011,2,5,16769.52,2011-05-01
1,33,2011,2,6,15429.250000000002,2011-06-01
1,33,2011,3,7,20352.09,2011-07-01
1,33,2011,3,8,38535.6,2011-08-01
1,33,2011,3,9,19155.58,2011-09-01
1,33,2011,4,10,20260.87,2011-010-01
1,33,2011,4,11,26973.0,2011-011-01
1,33,2011,4,12,45209.64,2011-012-01
1,33,2012,1,1,11751.189999999999,2012-01-01
1,33,2012,1,2,23017.44,2012-02-01
1,33,2012,1,3,26324.370000000003,2012-03-01
1,33,2012,2,4,19931.33,2012-04-01
1,33,2012,2,5,19655.199999999997,2012-05-01
1,33,2012,2,6,22669.120000000003,2012-06-01
1,33,2012,3,7,23374.63,2012-07-01
1,33,2012,3,8,52938.41,2012-08-01
1,33,2012,3,9,18546.339999999997,2012-09-01
1,33,2012,4,10,25877.179999999997,2012-010-01
1,34,2010,1,2,52215.16,2010-02-01
1,34,2010,1,3,47312.33,2010-03-01
1,34,2010,2,4,60962.95,2010-04-01
1,34,2010,2,5,57048.17,2010-05-01
1,34,2010,2,6,56706.17,2010-06-01
1,34,2010,3,7,50264.53,2010-07-01
1,34,2010,3,8,40355.67,2010-08-01
1,34,2010,3,9,35292.83,2010-09-01
1,34,2010,4,10,44511.4,2010-010-01
1,34,2010,4,11,51240.65,2010-011-01
1,34,2010,4,12,64834.399999999994,2010-012-01
1,34,2011,1,1,32382.66,2011-01-01
1,34,2011,1,2,49872.27,2011-02-01
1,34,2011,1,3,48037.03,2011-03-01
1,34,2011,2,4,50597.79,2011-04-01
1,34,2011,2,5,44467.65,2011-05-01
1,34,2011,2,6,45065.82,2011-06-01
1,34,2011,3,7,53389.04000000001,2011-07-01
1,34,2011,3,8,46355.93,2011-08-01
1,34,2011,3,9,41025.07000000001,2011-09-01
1,34,2011,4,10,38261.91,2011-010-01
1,34,2011,4,11,47836.399999999994,2011-011-01
1,34,2011,4,12,66666.41,2011-012-01
1,34,2012,1,1,33352.61,2012-01-01
1,34,2012,1,2,51391.06,2012-02-01
1,34,2012,1,3,69590.84,2012-03-01
1,34,2012,2,4,61417.159999999996,2012-04-01
1,34,2012,2,5,62032.43000000001,2012-05-01
1,34,2012,2,6,68657.45,2012-06-01
1,34,2012,3,7,46765.89,2012-07-01
1,34,2012,3,8,52885.64,2012-08-01
1,34,2012,3,9,36968.06,2012-09-01
1,34,2012,4,10,41145.55,2012-010-01
1,35,2010,1,2,9395.9,2010-02-01
1,35,2010,1,3,10478.0,2010-03-01
1,35,2010,2,4,14922.0,2010-04-01
1,35,2010,2,5,13457.0,2010-05-01
1,35,2010,2,6,11404.5,2010-06-01
1,35,2010,3,7,12462.54,2010-07-01
1,35,2010,3,8,9302.0,2010-08-01
1,35,2010,3,9,8241.0,2010-09-01
1,35,2010,4,10,11772.0,2010-010-01
1,35,2010,4,11,10903.0,2010-011-01
1,35,2010,4,12,15664.5,2010-012-01
1,35,2011,1,1,7660.32,2011-01-01
1,35,2011,1,2,11433.49,2011-02-01
1,35,2011,1,3,11602.52,2011-03-01
1,35,2011,2,4,14940.44,2011-04-01
1,35,2011,2,5,13332.79,2011-05-01
1,35,2011,2,6,9484.91,2011-06-01
1,35,2011,3,7,11824.170000000002,2011-07-01
1,35,2011,3,8,9349.59,2011-08-01
1,35,2011,3,9,10445.84,2011-09-01
1,35,2011,4,10,8943.210000000001,2011-010-01
1,35,2011,4,11,11188.13,2011-011-01
1,35,2011,4,12,14682.57,2011-012-01
1,35,2012,1,1,7295.289999999999,2012-01-01
1,35,2012,1,2,10891.81,2012-02-01
1,35,2012,1,3,13692.22,2012-03-01
1,35,2012,2,4,11948.519999999999,2012-04-01
1,35,2012,2,5,10824.15,2012-05-01
1,35,2012,2,6,13836.77,2012-06-01
1,35,2012,3,7,8568.82,2012-07-01
1,35,2012,3,8,9518.3,2012-08-01
1,35,2012,3,9,6240.789999999999,2012-09-01
1,35,2012,4,10,6902.43,2012-010-01
1,36,2010,1,2,1653.0,2010-02-01
1,36,2010,1,3,3179.0,2010-03-01
1,36,2010,2,4,4378.12,2010-04-01
1,36,2010,2,5,10712.5,2010-05-01
1,36,2010,2,6,14629.5,2010-06-01
1,36,2010,3,7,9956.5,2010-07-01
1,36,2010,3,8,3985.0,2010-08-01
1,36,2010,3,9,1404.0,2010-09-01
1,36,2010,4,10,1394.0,2010-010-01
1,36,2010,4,11,6604.0,2010-011-01
1,36,2010,4,12,12083.0,2010-012-01
1,36,2011,1,1,3440.0,2011-01-01
1,36,2011,1,2,2509.0,2011-02-01
1,36,2011,1,3,3565.0,2011-03-01
1,36,2011,2,4,5220.0,2011-04-01
1,36,2011,2,5,7431.0,2011-05-01
1,36,2011,2,6,16025.0,2011-06-01
1,36,2011,3,7,8429.0,2011-07-01
1,36,2011,3,8,2072.34,2011-08-01
1,36,2011,3,9,2778.94,2011-09-01
1,36,2011,4,10,3955.76,2011-010-01
1,36,2011,4,11,5931.460000000001,2011-011-01
1,36,2011,4,12,14358.140000000001,2011-012-01
1,36,2012,1,1,2835.88,2012-01-01
1,36,2012,1,2,7308.280000000001,2012-02-01
1,36,2012,1,3,6818.0,2012-03-01
1,36,2012,2,4,5964.0,2012-04-01
1,36,2012,2,5,10200.24,2012-05-01
1,36,2012,2,6,15005.0,2012-06-01
1,36,2012,3,7,7978.03,2012-07-01
1,36,2012,3,8,3502.88,2012-08-01
1,36,2012,3,9,1472.69,2012-09-01
1,36,2012,4,10,4317.85,2012-010-01
1,37,2010,1,2,12567.14,2010-02-01
1,37,2010,1,3,12057.01,2010-03-01
1,37,2010,2,4,14214.510000000002,2010-04-01
1,37,2010,2,5,11147.74,2010-05-01
1,37,2010,2,6,12368.59,2010-06-01
1,37,2010,3,7,14892.96,2010-07-01
1,37,2010,3,8,11633.35,2010-08-01
1,37,2010,3,9,11516.980000000001,2010-09-01
1,37,2010,4,10,14538.54,2010-010-01
1,37,2010,4,11,10730.98,2010-011-01
1,37,2010,4,12,12403.150000000001,2010-012-01
1,37,2011,1,1,9136.13,2011-01-01
1,37,2011,1,2,14159.46,2011-02-01
1,37,2011,1,3,12799.23,2011-03-01
1,37,2011,2,4,14181.97,2011-04-01
