Dept,Month,Monthly_2010,Monthly_2011,Monthly_2012,Quarter,Store
74,3,48475.159999999996,48691.27,60491.83,1,1
74,4,51588.11,48599.2,39744.5,2,1
74,5,44665.02,43677.46000000001,47693.29,2,1
74,6,50695.369999999995,46240.75,70771.21,2,1
74,7,72081.46,49356.020000000004,53347.98,3,1
74,8,57755.509999999995,48815.68000000001,59636.75,3,1
74,9,44028.05,51250.52,41421.35999999999,3,1
74,10,48772.41,39237.759999999995,35845.04,4,1
77,1,0.0,0.0,396.0,1,1
79,1,0.0,126775.77000000002,134304.79,1,1
79,2,150262.1,141316.19,155646.62,1,1
79,3,136428.89,141991.13,180748.24,1,1
79,4,169543.30000000002,164806.99000000002,139542.02,2,1
79,5,133144.88,134662.79,145555.29,2,1
79,6,136762.37999999998,136970.28,174256.89,2,1
79,7,161895.71999999997,158536.22999999998,139302.11000000002,3,1
79,8,131393.41,137265.40000000002,173180.94,3,1
79,9,132633.86,165584.47999999998,137700.04,3,1
79,10,152633.34,133625.77000000002,139790.67,4,1
80,1,0.0,60032.95999999999,69391.42,1,1
80,2,64007.93000000001,62952.74,75064.12,1,1
80,3,60646.18000000001,66872.84,95763.98000000001,1,1
80,4,74975.61,80070.15,78648.02,2,1
80,5,59448.94,68019.98000000001,77945.57,2,1
80,6,62064.45999999999,68902.59,100007.15000000001,2,1
80,7,77420.05,57757.829999999994,79985.39,3,1
80,8,63460.61,75285.96,97829.23,3,1
80,9,62154.96,90627.59999999999,77361.46,3,1
80,10,79824.87,73000.78,78157.02,4,1
81,1,0.0,113269.95,118666.86,1,1
81,2,117745.70000000001,115714.44,122872.1,1,1
81,3,119388.57,120203.97,156979.61000000002,1,1
81,4,144483.37,148589.99,127186.96,2,1
81,5,117966.06,120534.48999999999,126896.77,2,1
81,6,119036.5,119541.95,162939.15,2,1
81,7,147867.21,142047.61,128084.03,3,1
81,8,117917.31999999999,119334.24,155111.02000000002,3,1
81,9,115847.23000000001,142567.56,120448.98999999999,3,1
81,10,143821.84,113677.16,120979.02,4,1
82,1,0.0,76449.98999999999,70240.8,1,1
82,2,79651.92,92686.05,82064.66,1,1
82,3,73004.93000000001,87436.29000000001,105421.31999999999,1,1
82,4,85261.01000000001,98991.05,78937.7,2,1
82,5,70265.79,79660.09,82865.99,2,1
82,6,74835.45999999999,84062.38,102160.29999999999,2,1
82,7,88036.14,94756.61,80797.13,3,1
82,8,68083.83,73954.51000000001,97986.18000000001,3,1
82,9,71164.06,92847.46,78075.79000000001,3,1
82,10,105210.03,76296.63,82091.09,4,1
83,1,0.0,25466.8,23060.300000000003,1,1
83,2,28939.829999999998,26203.63,24596.91,1,1
83,3,27242.07,31669.950000000004,36407.7,1,1
83,4,29243.840000000004,30646.050000000003,24731.76,2,1
83,5,20683.019999999997,20360.43,22511.190000000002,2,1
83,6,21196.76,18763.27,28723.14,2,1
83,7,24513.489999999998,25968.5,25430.75,3,1
83,8,22203.079999999998,21039.989999999998,30884.71,3,1
83,9,20645.170000000002,27841.96,23695.850000000002,3,1
83,10,24208.14,19920.019999999997,23209.82,4,1
85,1,0.0,13250.05,11896.53,1,1
85,2,20960.600000000002,12202.71,11956.74,1,1
85,3,15830.390000000001,12889.460000000001,12947.58,1,1
85,4,19589.15,18605.78,13311.539999999999,2,1
85,5,20859.489999999998,17196.09,18366.0,2,1
85,6,16156.949999999999,10651.07,15982.789999999999,2,1
85,7,19669.95,15050.38,12281.99,3,1
85,8,16036.419999999998,12152.24,15161.74,3,1
85,9,16283.33,14875.800000000001,11260.59,3,1
85,10,19283.78,12043.78,11618.279999999999,4,1
87,1,0.0,174629.23,184633.75,1,1
87,2,141120.35,237564.03999999998,232460.0,1,1
87,3,101641.12,206721.33,264123.78,1,1
87,4,155984.39,240862.79,200450.57,2,1
87,5,140403.01,191330.99000000002,202500.03000000003,2,1
87,6,142235.82,193466.46,267618.31,2,1
87,7,183297.31999999998,240037.94,209548.58,3,1
87,8,149806.97999999998,190881.33000000002,265642.37,3,1
87,9,163326.33,245206.64,200291.09,3,1
87,10,203315.82,191132.81,212076.53,4,1
90,1,0.0,309485.28,352162.55,1,1
90,2,303684.94999999995,316404.99,354103.79000000004,1,1
90,3,300452.63,314191.33999999997,436521.23,1,1
90,4,362134.24,396885.53,348832.07,2,1
90,5,291930.65,318058.27,342379.96,2,1
90,6,305666.57,332131.49,436966.05,2,1
90,7,368785.30000000005,394425.14999999997,350465.8,3,1
90,8,297170.0,341907.07,438406.94999999995,3,1
90,9,301963.33999999997,435649.82999999996,352933.95,3,1
90,10,370703.17,354172.20999999996,361371.61,4,1
91,1,0.0,251450.84,265868.8,1,1
91,2,249707.75,267967.38999999996,275261.72000000003,1,1
91,3,245289.89,265211.88,336944.05,1,1
91,4,292775.04000000004,314398.91000000003,274768.47,2,1
91,5,243320.44000000003,253483.55,270034.39,2,1
91,6,253726.78,262998.1,334426.58999999997,2,1
91,7,310531.35,322371.58,275853.12999999995,3,1
91,8,257362.0,267048.06,336058.12,3,1
91,9,257144.59000000003,323095.18,262735.54,3,1
91,10,302299.2,258337.42999999996,256365.96,4,1
92,1,0.0,532444.87,576295.36,1,1
92,2,543081.19,537641.02,590801.42,1,1
92,3,501487.20999999996,516634.84,697729.64,1,1
92,4,606283.52,628519.1,573057.53,2,1
92,5,487044.06,509864.44,548432.2899999999,2,1
92,6,497957.82999999996,511622.62,693512.95,2,1
92,7,607777.42,617695.77,563168.29,3,1
92,8,504739.68,526633.67,701017.5,3,1
92,9,503933.68,662574.42,571343.05,3,1
92,10,623120.14,560676.9199999999,594947.86,4,1
93,1,0.0,267375.93,300283.88,1,1
93,2,254908.55000000002,284183.93,303577.06,1,1
93,3,245007.04,281650.06,367865.86,1,1
93,4,309440.5,349288.14,311107.49,2,1
93,5,258974.88,294430.55,304943.89,2,1
93,6,272762.94,299725.73,383120.57000000007,2,1
93,7,328572.86000000004,351394.41000000003,322500.72,3,1
93,8,259375.83000000002,288920.75,378901.22,3,1
93,9,269057.44,368265.94,307590.44999999995,3,1
93,10,319753.42,288820.36,308364.49,4,1
94,1,0.0,221654.59000000003,245578.09,1,1
94,2,246698.26,256850.24000000002,271498.13,1,1
94,3,244406.2,270101.82,312069.63,1,1
94,4,324542.98000000004,355278.91,267271.64,2,1
94,5,263257.02,292874.44,285634.58,2,1
94,6,257081.51,262943.37,308262.24,2,1
94,7,303903.12,324690.0,246999.0,3,1
94,8,255370.68,276568.05,322934.67,3,1
94,9,243895.74999999997,325961.44000000006,255804.09000000003,3,1
94,10,284247.92,247848.67,249518.4,4,1
95,1,0.0,420040.72,450336.31999999995,1,1
95,2,429685.07,451727.58,471223.91,1,1
95,3,455689.64,482532.54000000004,621302.3200000001,1,1
95,4,572431.9400000001,596882.21,509159.20999999996,2,1
95,5,487779.36,478233.64999999997,518896.4,2,1
95,6,519342.49,528637.4199999999,667766.79,2,1
95,7,597487.29,627942.47,526415.07,3,1
95,8,504948.85,533088.3300000001,652091.77,3,1
95,9,488323.18,629977.5700000001,503647.94999999995,3,1
95,10,573130.17,483709.2700000001,492290.77,4,1
96,1,0.0,89511.95,124223.48000000001,1,1
96,2,0.0,116042.9,129354.45000000001,1,1
96,3,0.0,136138.93,186435.08,1,1
96,4,0.0,165983.6,155968.01,2,1
96,5,0.0,142141.66,159613.38,2,1
96,6,0.0,159183.68,201386.37000000002,2,1
96,7,135301.93000000002,180153.67,152105.24000000002,3,1
96,8,115579.36000000002,125238.51,182029.25,3,1
96,9,116273.71,159663.84,141173.89,3,1
96,10,143272.94,125938.89,140037.86,4,1
97,1,0.0,133289.07,139521.29,1,1
97,2,126070.6,136798.36000000002,140766.63,1,1
97,3,124801.21999999999,144278.03,178563.95,1,1
97,4,155119.75,176378.08,144225.38,2,1
97,5,129729.16999999998,148209.65999999997,145404.65999999997,2,1
97,6,139973.65,153018.52,185314.87,2,1
97,7,168582.75,182081.06,149033.84,3,1
97,8,140059.44999999998,148136.40000000002,184487.68,3,1
97,9,141630.91999999998,181037.56,151590.21000000002,3,1
97,10,173906.11,143649.84,149204.06,4,1
98,1,0.0,39765.2,45019.34,1,1
98,2,50160.79,52041.04,56759.29,1,1
98,3,43110.58,47599.99,60517.490000000005,1,1
98,4,57750.71,60586.829999999994,53048.41,2,1
98,5,44002.63,46885.64000000001,50214.06,2,1
98,6,42839.22,38919.61,56565.79000000001,2,1
98,7,51142.05,47965.299999999996,46687.08,3,1
98,8,41074.75,42343.100000000006,55464.23999999999,3,1
98,9,42932.63,55539.979999999996,45082.94,3,1
98,10,57933.899999999994,49323.8,52109.97,4,1
99,2,0.0,0.0,2100.0,1,1
99,3,0.0,430.0,130.0,1,1
99,4,0.0,0.0,160.0,2,1
99,5,0.0,230.0,50.0,2,1
99,6,0.0,100.0,275.0,2,1
99,7,0.01,0.0,0.07,3,1
99,8,0.0,630.0,40.209999999999994,3,1
99,9,0.0,60.0,0.08,3,1
99,10,0.0,0.0,715.0,4,1
1,1,0.0,89802.41,88281.45000000001,1,2
1,2,179701.6,166327.75,173067.83999999997,1,2
1,3,116693.83,100873.85,145971.66,1,2
1,4,216863.98,217430.61,177047.05000000002,2,2
1,5,97656.87,90067.73,97916.2,2,2
1,6,96094.09999999999,87586.62,119655.56,2,2
1,7,115127.38,104794.55,94039.91,3,2
1,8,88120.20000000001,84423.01000000001,119090.70000000001,3,2
1,9,102005.64,119322.87,105167.37,3,2
1,10,191131.43999999997,134032.45,142372.46,4,2
2,1,0.0,241647.82,246972.33,1,2
2,2,275966.10000000003,266005.88,276966.28,1,2
2,3,259127.86,263223.86,333717.47000000003,1,2
2,4,329279.5,317346.35,260698.77999999997,2,2
2,5,270093.64,252893.27000000002,259164.45999999996,2,2
2,6,279818.98,260836.00999999998,338185.13,2,2
2,7,341878.10000000003,319106.49,267777.23,3,2
2,8,278641.4,271383.06,346511.54,3,2
2,9,266183.57,308651.31,258109.11000000002,3,2
2,10,320208.94,247400.13,253775.1,4,2
3,1,0.0,58863.28,64455.78999999999,1,2
3,2,60937.44,48587.12,58288.71000000001,1,2
3,3,50758.24,43042.81,56690.72000000001,1,2
3,4,61554.83,55579.479999999996,42948.31,2,2
3,5,43667.41,45047.729999999996,44745.490000000005,2,2
3,6,45235.19,43541.93000000001,54788.64,2,2
3,7,105914.25,100311.95,87698.25,3,2
3,8,219528.64999999997,222965.59,253509.72000000003,3,2
3,9,70183.8,81157.74,63474.41,3,2
3,10,61061.6,48972.96,44816.42,4,2
4,1,0.0,181701.34,177160.97,1,2
4,2,180137.75999999998,185045.21000000002,179495.82,1,2
4,3,175504.91999999998,175347.36000000002,221269.84000000003,1,2
4,4,223229.66000000003,211337.68,181920.36000000002,2,2
4,5,185303.38999999998,171868.7,184284.49,2,2
4,6,185346.06,175416.97999999998,232732.3,2,2
4,7,232716.57,217815.50000000003,185630.65000000002,3,2
4,8,192518.07,185920.09999999998,237741.17,3,2
4,9,180778.97999999998,212800.93,174415.59,3,2
4,10,223138.80000000002,170403.04,180533.93,4,2
5,1,0.0,98256.76,95523.85,1,2
5,2,130018.73,146541.71,162127.34999999998,1,2
5,3,148724.09,117110.47,141044.97,1,2
5,4,150552.56,138004.9,89030.04,2,2
5,5,91742.67,80030.06999999999,79635.45999999999,2,2
5,6,110977.97,97113.91,118364.34999999999,2,2
5,7,119282.57999999999,103523.49,78530.31,3,2
5,8,86699.56999999999,84339.7,113767.31000000001,3,2
5,9,90623.45,109922.51000000001,98793.56,3,2
5,10,132395.96,126073.09,115232.59,4,2
6,1,0.0,14009.25,14683.57,1,2
6,2,38829.54,24585.64,22263.5,1,2
6,3,28059.600000000002,26913.53,21651.57,1,2
6,4,30847.329999999994,30109.73,18339.620000000003,2,2
6,5,42541.6,27948.17,24391.309999999998,2,2
6,6,36651.810000000005,26172.04,24522.219999999998,2,2
6,7,35017.479999999996,26203.2,17894.45,3,2
6,8,26058.36,15884.87,21175.08,3,2
6,9,26938.83,22515.550000000003,21072.17,3,2
6,10,29241.72,23339.48,21222.84,4,2
7,1,0.0,80262.93,74723.70999999999,1,2
7,2,112860.25,115599.67,107784.78000000001,1,2
7,3,115786.68,121914.73,148857.88,1,2
7,4,158479.0,155396.01,137878.2,2,2
7,5,159757.99,124974.98999999999,170970.36,2,2
7,6,186847.25,178984.24000000002,220272.68000000002,2,2
7,7,153362.66999999998,149428.45,132486.81999999998,3,2
7,8,111653.94,97001.55,131681.25,3,2
7,9,110341.59000000001,121136.59,143613.97,3,2
7,10,136109.32,143468.89,144201.07,4,2
8,1,0.0,237968.98,225713.69,1,2
8,2,261492.84,242563.91,244475.27000000002,1,2
8,3,247020.38,226230.04000000004,293150.48,1,2
8,4,294326.69,278579.06,242368.25,2,2
8,5,239911.4,230161.61000000002,245368.9,2,2
8,6,236745.62,233921.31999999998,310035.89999999997,2,2
8,7,288805.57,273923.11,236633.11,3,2
8,8,217959.99,214217.84000000003,292779.63999999996,3,2
8,9,225820.66999999998,269907.53,234731.72,3,2
8,10,288821.56,217776.39,250534.46999999997,4,2
9,1,0.0,69163.10999999999,83394.19,1,2
9,2,95036.01999999999,102783.04000000001,102660.34,1,2
9,3,135714.83,153399.01,199697.0,1,2
9,4,184275.52000000002,168861.88999999998,171457.82,2,2
9,5,143825.07,128934.95999999999,146780.69,2,2
9,6,170819.41,154876.16999999998,184294.98,2,2
9,7,159364.02,153169.91999999998,121750.04,3,2
9,8,127174.94,102941.74,186850.45,3,2
9,9,169447.09999999998,198425.54,147299.04,3,2
9,10,162840.75,119224.93,139470.66999999998,4,2
10,1,0.0,133402.22,123311.26000000001,1,2
10,2,157614.08,159977.74,159068.14,1,2
10,3,155351.57,169517.40999999997,212542.99,1,2
10,4,204671.86999999997,185521.47,158781.56999999998,2,2
10,5,159079.44,142441.07,156676.98,2,2
10,6,178795.9,171118.23,203444.39,2,2
10,7,206666.33,202434.04,161548.93,3,2
10,8,161804.49,156646.12999999998,193226.80000000002,3,2
10,9,158512.45,189793.18,149378.53999999998,3,2
10,10,181067.38999999998,143591.12999999998,141675.47,4,2
11,1,0.0,99445.99,86046.82999999999,1,2
11,2,82026.11,78791.48,86003.18000000001,1,2
11,3,77814.52,78652.72,98633.0,1,2
11,4,99601.46999999999,98365.01000000001,78650.06,2,2
11,5,101989.53,76597.84,93432.70999999999,2,2
11,6,134119.98,139547.13999999998,141959.83000000002,2,2
11,7,124932.65999999999,151885.19,105921.20999999999,3,2
11,8,115444.9,92599.17,115316.60999999999,3,2
11,9,76665.89,83239.35,73295.67,3,2
11,10,90594.51999999999,70970.26,79656.63,4,2
12,1,0.0,20927.129999999997,25381.550000000003,1,2
12,2,27482.03,26129.67,27145.69,1,2
12,3,33079.48,33641.25,40768.96,1,2
12,4,43581.42,39894.28999999999,34053.13,2,2
12,5,35122.55,30280.61,34305.43,2,2
12,6,36745.19,32333.600000000002,42732.0,2,2
12,7,45889.67,38902.19,33622.28,3,2
12,8,34740.85,27435.739999999998,40396.09,3,2
12,9,32942.19,35195.76,30958.69,3,2
12,10,44020.06,31116.300000000003,30535.469999999998,4,2
13,1,0.0,187251.92,175534.16,1,2
13,2,202761.11,188878.3,184321.44,1,2
13,3,192730.12,183630.28999999998,228571.09000000003,1,2
13,4,240031.19,212478.68999999997,181884.82,2,2
13,5,192346.72,170137.99,185978.90000000002,2,2
13,6,200851.00000000003,175795.1,235756.05999999997,2,2
13,7,242995.71,213717.12,185709.91999999998,3,2
13,8,193001.90999999997,177509.28999999998,232897.18000000002,3,2
13,9,200163.15,222019.84999999998,182387.39,3,2
13,10,238450.07,176180.39,188100.63,4,2
14,1,0.0,73477.88,78239.94,1,2
14,2,98807.38,89179.42,98092.40000000001,1,2
14,3,83487.39,73872.90999999999,99818.38,1,2
14,4,87169.76000000001,85943.12000000001,80507.61,2,2
14,5,76488.78,76055.54000000001,87418.9,2,2
14,6,74978.26000000001,71453.43,106350.24,2,2
14,7,90258.01,86777.0,75851.89,3,2
14,8,77980.18,68711.98,86316.95,3,2
14,9,76007.65,81323.01000000001,68280.83,3,2
14,10,89450.95,71556.56,75414.53,4,2
16,1,0.0,28959.18,25835.93,1,2
16,2,43716.39000000001,62440.119999999995,56404.969999999994,1,2
16,3,115178.89,151984.44,194648.4,1,2
16,4,282760.79000000004,215402.44,199065.27000000002,2,2
16,5,205416.53,161208.06,198540.28,2,2
16,6,233195.59,199948.71,233124.28,2,2
16,7,189260.19,182227.53,138810.19999999998,3,2
16,8,101631.91,82984.29999999999,115403.96,3,2
16,9,78039.5,69277.59999999999,54816.39,3,2
16,10,57368.72000000001,36464.55,31147.67,4,2
17,1,0.0,47778.67,51866.259999999995,1,2
17,2,70550.12,56623.61,68890.02,1,2
17,3,61579.1,52808.46,71381.89,1,2
17,4,53126.44,55341.42999999999,49530.82,2,2
17,5,49699.15,47652.71,55965.68000000001,2,2
17,6,49592.03,47324.65,68224.89,2,2
17,7,59614.61,63479.64,51249.69,3,2
17,8,56766.829999999994,55468.48,70225.41,3,2
17,9,53529.020000000004,63463.41,51169.07,3,2
17,10,62516.63999999999,47412.07,51959.35,4,2
18,1,0.0,13210.53,17927.36,1,2
18,2,49203.92,50131.939999999995,53072.73,1,2
18,3,10740.7,2897.58,15233.68,1,2
18,4,36021.08,39264.899999999994,28512.669999999995,2,2
18,5,26.8,1188.73,0.2,2,2
18,6,33.0,0.1,-1.97,2,2
18,7,0.0,3.0,-3.03,3,2
18,8,103.0,29.91,677.74,3,2
18,9,10316.39,16534.18,21766.829999999998,3,2
18,10,83329.56,63768.41,77244.76000000001,4,2
19,1,0.0,15630.620000000003,12137.5,1,2
19,2,18110.309999999998,19619.090000000004,15813.6,1,2
19,3,17621.12,16266.88,18870.02,1,2
19,4,18979.47,19690.440000000002,13537.85,2,2
19,5,14752.45,14691.599999999999,16007.33,2,2
19,6,13709.39,14014.810000000001,17203.21,2,2
19,7,21828.769999999997,17160.5,11786.22,3,2
19,8,17421.170000000002,15094.630000000001,18284.239999999998,3,2
19,9,20403.23,17477.95,13307.960000000001,3,2
19,10,28282.85,17411.04,16257.25,4,2
20,1,0.0,16133.810000000001,20449.93,1,2
20,2,27177.5,24983.16,27877.89,1,2
20,3,25737.16,23051.89,31525.86,1,2
20,4,29403.32,24469.2,22689.71,2,2
20,5,27827.129999999997,20474.14,24455.25,2,2
20,6,31103.059999999998,26685.28,34390.369999999995,2,2
20,7,36283.95,30521.48,25878.57,3,2
20,8,22693.85,21152.54,29221.59,3,2
20,9,22339.870000000003,23887.079999999998,17905.52,3,2
20,10,24260.530000000002,16900.03,18054.170000000002,4,2
21,1,0.0,36367.780000000006,32586.949999999997,1,2
21,2,49323.85,39453.37,37088.26,1,2
21,3,47074.05,38572.15,47533.05,1,2
21,4,53581.2,48227.009999999995,36206.17999999999,2,2
21,5,43793.979999999996,36272.17,33186.869999999995,2,2
21,6,46346.76,38382.08,38735.47,2,2
21,7,59200.83000000001,47484.64,31832.410000000003,3,2
21,8,41321.15,36016.31,42115.36,3,2
21,9,41142.92,44602.020000000004,33229.619999999995,3,2
21,10,49312.63,36772.17,33472.43,4,2
22,1,0.0,49497.380000000005,49375.28999999999,1,2
22,2,70736.26000000001,69902.04,81249.3,1,2
22,3,52486.909999999996,55690.56,69017.33,1,2
22,4,50357.990000000005,48490.520000000004,43567.36,2,2
22,5,38721.770000000004,37753.08,40298.590000000004,2,2
22,6,42699.62,37776.06999999999,51442.91,2,2
22,7,57777.73,53011.33,46848.22,3,2
22,8,44879.979999999996,40852.6,63688.380000000005,3,2
22,9,47497.31999999999,50894.280000000006,46077.36,3,2
22,10,62260.59,47046.68,53042.22,4,2
23,1,0.0,93907.86,81743.04000000001,1,2
23,2,115380.8,120289.3,110699.47,1,2
23,3,94611.90000000001,98449.06999999999,134016.71,1,2
23,4,126851.02,124787.06,110501.8,2,2
23,5,120255.72,99199.67,112113.98,2,2
23,6,155556.07,136473.52000000002,167996.97999999998,2,2
23,7,146669.96000000002,129270.51000000001,114817.58,3,2
23,8,137390.39,128040.33,155739.04,3,2
23,9,86468.25,98739.04999999999,78213.07,3,2
23,10,126691.73000000001,93309.84000000001,101562.2,4,2
24,1,0.0,22681.6,16493.83,1,2
24,2,39976.17,32401.450000000004,28233.14,1,2
24,3,28740.91,26571.590000000004,30035.89,1,2
24,4,36403.100000000006,30781.120000000003,24717.870000000003,2,2
24,5,27785.489999999998,20830.54,22579.940000000002,2,2
24,6,27686.95,27567.54,28291.75,2,2
24,7,38348.82,32216.78,25217.899999999998,3,2
24,8,73652.69,69736.61000000002,74143.23,3,2
24,9,21017.36,23787.81,21341.0,3,2
24,10,36397.840000000004,26874.64,31870.33,4,2
25,1,0.0,45537.090000000004,39254.130000000005,1,2
25,2,67070.5,67863.62,55329.270000000004,1,2
25,3,64628.25,65339.240000000005,82857.38,1,2
25,4,92766.75,75315.51,63913.700000000004,2,2
25,5,77820.75,57496.130000000005,60142.46,2,2
25,6,72327.25,65625.3,76274.33,2,2
25,7,70133.73,67454.98000000001,52752.77,3,2
25,8,64724.659999999996,63062.69,70259.68000000001,3,2
25,9,53310.91,56488.399999999994,47295.67,3,2
25,10,70855.03,55183.45,58943.35999999999,4,2
26,1,0.0,25110.29,21753.9,1,2
26,2,50130.009999999995,42098.159999999996,39082.03,1,2
26,3,43398.32,38264.28,51734.86,1,2
26,4,57417.950000000004,42246.93,37139.54,2,2
26,5,39320.03,31562.649999999998,32897.02,2,2
26,6,36573.740000000005,31875.380000000005,34529.42,2,2
26,7,37648.81,30762.54,26647.380000000005,3,2
26,8,33386.65,30124.390000000003,35312.62,3,2
26,9,31691.59,42547.96,31837.85,3,2
26,10,57764.189999999995,41701.17,40210.64,4,2
27,1,0.0,8583.73,7115.09,1,2
27,2,10902.0,9900.44,9125.36,1,2
27,3,8192.0,6720.35,8517.97,1,2
27,4,6909.5,5896.0,5085.79,2,2
27,5,5171.0,4669.629999999999,4782.11,2,2
27,6,5193.75,4825.610000000001,6064.43,2,2
27,7,6396.02,4980.42,4194.85,3,2
27,8,7466.6,7040.26,8966.82,3,2
27,9,4922.53,6028.2300000000005,5238.2,3,2
27,10,9394.93,6509.78,7978.99,4,2
28,1,0.0,4219.99,3408.69,1,2
28,2,5910.38,3865.63,4211.09,1,2
28,3,5059.37,3254.2,3565.5899999999997,1,2
28,4,5520.97,3881.9600000000005,2773.42,2,2
28,5,3265.72,2719.9399999999996,2143.08,2,2
28,6,2734.19,1915.2399999999998,2122.95,2,2
28,7,2750.41,1933.78,1512.0,3,2
28,8,2343.7799999999997,1715.4,2221.2400000000002,3,2
28,9,2622.8599999999997,2301.4700000000003,1783.7600000000002,3,2
28,10,6027.12,3420.87,3279.4300000000003,4,2
29,1,0.0,26659.71,23012.170000000002,1,2
29,2,40806.54,36057.14,33303.8,1,2
29,3,27744.48,26975.809999999998,32792.05,1,2
29,4,32524.22,28397.67,23365.0,2,2
29,5,30308.21,25249.249999999996,27644.100000000002,2,2
29,6,26707.95,25026.120000000003,28663.67,2,2
29,7,33109.770000000004,30144.809999999998,24726.32,3,2
29,8,30190.66,25893.13,33370.06,3,2
29,9,27044.99,24700.300000000003,21944.2,3,2
29,10,30219.929999999997,22735.359999999997,23782.83,4,2
30,1,0.0,17017.96,13647.84,1,2
30,2,26881.96,25746.28,21004.88,1,2
30,3,21615.62,24408.82,23604.57,1,2
30,4,30199.949999999997,24137.800000000003,18042.09,2,2
30,5,26433.68,19753.78,19205.0,2,2
30,6,25718.28,22109.12,23555.29,2,2
30,7,30988.239999999998,23541.04,18280.07,3,2
30,8,27591.719999999998,20993.72,23823.519999999997,3,2
30,9,19903.9,20052.640000000003,15574.039999999999,3,2
30,10,24234.460000000003,15627.789999999999,14696.439999999999,4,2
31,1,0.0,15312.779999999999,11394.38,1,2
31,2,14800.11,14045.29,14494.45,1,2
31,3,12583.18,13174.130000000001,15565.3,1,2
31,4,13061.68,14402.36,10474.73,2,2
31,5,11089.460000000001,13267.7,10403.26,2,2
31,6,10983.03,11589.93,12935.47,2,2
31,7,16338.09,18139.980000000003,14429.73,3,2
31,8,36530.29,34320.43,37280.649999999994,3,2
31,9,14486.59,12952.469999999998,10138.87,3,2
31,10,16397.38,11262.04,14675.47,4,2
32,1,0.0,34297.54,29966.55,1,2
32,2,76875.49,70295.93000000001,65713.57,1,2
32,3,45246.20999999999,43841.48,50039.4,1,2
32,4,52738.9,44338.0,39351.84,2,2
32,5,56006.11000000001,48628.100000000006,56281.520000000004,2,2
32,6,48582.61,38225.5,53469.56,2,2
32,7,52955.54,45735.100000000006,38724.72,3,2
32,8,41086.05,37030.06,46435.94,3,2
32,9,39411.399999999994,41033.299999999996,35590.78,3,2
32,10,49315.39,38354.44,32903.840000000004,4,2
33,1,0.0,18442.54,14259.21,1,2
33,2,33347.39,30484.78,24922.43,1,2
33,3,27527.12,23988.87,29755.96,1,2
